section_id,line_name,chainage_m,offset_m,x_center,y_center,existing_z_m,design_z_m,cut_fill_m
Drain_1_110_106_CS000,Drain_1_110_106,0.0,7.5,1018.0,974.0,110.3266174816441,110.5,-0.17338251835589347
Drain_1_110_106_CS000,Drain_1_110_106,0.0,8.0,1018.0,974.0,110.3266174816441,110.5,-0.17338251835589347
Drain_1_110_106_CS000,Drain_1_110_106,0.0,8.5,1018.0,974.0,110.3266174816441,110.5,-0.17338251835589347
Drain_1_110_106_CS000,Drain_1_110_106,0.0,9.0,1018.0,974.0,110.3266174816441,110.5,-0.17338251835589347
Drain_1_110_106_CS000,Drain_1_110_106,0.0,9.5,1018.0,974.0,110.3266174816441,110.5,-0.17338251835589347
Drain_1_110_106_CS000,Drain_1_110_106,0.0,10.0,1018.0,974.0,110.3266174816441,110.5,-0.17338251835589347
Drain_1_110_106_CS002,Drain_1_110_106,2.0,-10.0,1016.0123339395996,975.59013284832,110.37804478546371,110.3181818181818,0.05986296728191576
Drain_1_110_106_CS002,Drain_1_110_106,2.0,-9.5,1016.0123339395996,975.59013284832,110.37804478546371,110.3181818181818,0.05986296728191576
Drain_1_110_106_CS002,Drain_1_110_106,2.0,-9.0,1016.0123339395996,975.59013284832,110.37804478546371,110.3181818181818,0.05986296728191576
Drain_1_110_106_CS002,Drain_1_110_106,2.0,-8.5,1016.0123339395996,975.59013284832,110.37804478546371,110.3181818181818,0.05986296728191576
Drain_1_110_106_CS002,Drain_1_110_106,2.0,-8.0,1016.0123339395996,975.59013284832,110.37804478546371,110.3181818181818,0.05986296728191576
Drain_1_110_106_CS002,Drain_1_110_106,2.0,-7.5,1016.0123339395996,975.59013284832,110.37804478546371,110.3181818181818,0.05986296728191576
Drain_1_110_106_CS002,Drain_1_110_106,2.0,-7.0,1016.0123339395996,975.59013284832,110.37804478546371,110.3181818181818,0.05986296728191576
Drain_1_110_106_CS002,Drain_1_110_106,2.0,-6.5,1016.0123339395996,975.59013284832,110.37804478546371,110.3181818181818,0.05986296728191576
Drain_1_110_106_CS002,Drain_1_110_106,2.0,-6.0,1016.0123339395996,975.59013284832,110.37804478546371,110.3181818181818,0.05986296728191576
Drain_1_110_106_CS002,Drain_1_110_106,2.0,-5.5,1016.0123339395996,975.59013284832,110.37804478546371,110.3181818181818,0.05986296728191576
Drain_1_110_106_CS002,Drain_1_110_106,2.0,-5.0,1016.0123339395996,975.59013284832,110.37804478546371,110.3181818181818,0.05986296728191576
Drain_1_110_106_CS002,Drain_1_110_106,2.0,-4.5,1016.0123339395996,975.59013284832,110.37804478546371,110.3181818181818,0.05986296728191576
Drain_1_110_106_CS002,Drain_1_110_106,2.0,-4.0,1016.0123339395996,975.59013284832,110.37804478546371,110.3181818181818,0.05986296728191576
Drain_1_110_106_CS002,Drain_1_110_106,2.0,-3.5,1016.0123339395996,975.59013284832,110.37804478546371,110.3181818181818,0.05986296728191576
Drain_1_110_106_CS002,Drain_1_110_106,2.0,-3.0,1016.0123339395996,975.59013284832,110.37804478546371,110.3181818181818,0.05986296728191576
Drain_1_110_106_CS002,Drain_1_110_106,2.0,-2.5,1016.0123339395996,975.59013284832,110.37804478546371,110.3181818181818,0.05986296728191576
Drain_1_110_106_CS002,Drain_1_110_106,2.0,-2.0,1016.0123339395996,975.59013284832,110.37804478546371,110.3181818181818,0.05986296728191576
Drain_1_110_106_CS002,Drain_1_110_106,2.0,-1.5,1016.0123339395996,975.59013284832,110.37804478546371,110.3181818181818,0.05986296728191576
Drain_1_110_106_CS002,Drain_1_110_106,2.0,-1.0,1016.0123339395996,975.59013284832,110.37804478546371,110.3181818181818,0.05986296728191576
Drain_1_110_106_CS002,Drain_1_110_106,2.0,-0.5,1016.0123339395996,975.59013284832,110.37804478546371,110.3181818181818,0.05986296728191576
Drain_1_110_106_CS002,Drain_1_110_106,2.0,0.0,1016.0123339395996,975.59013284832,110.37804478546371,110.3181818181818,0.05986296728191576
Drain_1_110_106_CS002,Drain_1_110_106,2.0,0.5,1016.0123339395996,975.59013284832,110.37804478546371,110.3181818181818,0.05986296728191576
Drain_1_110_106_CS002,Drain_1_110_106,2.0,1.0,1016.0123339395996,975.59013284832,110.37804478546371,110.3181818181818,0.05986296728191576
Drain_1_110_106_CS002,Drain_1_110_106,2.0,1.5,1016.0123339395996,975.59013284832,110.37804478546371,110.3181818181818,0.05986296728191576
Drain_1_110_106_CS002,Drain_1_110_106,2.0,2.0,1016.0123339395996,975.59013284832,110.37804478546371,110.3181818181818,0.05986296728191576
Drain_1_110_106_CS002,Drain_1_110_106,2.0,2.5,1016.0123339395996,975.59013284832,110.37804478546371,110.3181818181818,0.05986296728191576
Drain_1_110_106_CS002,Drain_1_110_106,2.0,3.0,1016.0123339395996,975.59013284832,110.37804478546371,110.3181818181818,0.05986296728191576
Drain_1_110_106_CS002,Drain_1_110_106,2.0,3.5,1016.0123339395996,975.59013284832,110.37804478546371,110.3181818181818,0.05986296728191576
Drain_1_110_106_CS002,Drain_1_110_106,2.0,4.0,1016.0123339395996,975.59013284832,110.37804478546371,110.3181818181818,0.05986296728191576
Drain_1_110_106_CS002,Drain_1_110_106,2.0,4.5,1016.0123339395996,975.59013284832,110.37804478546371,110.3181818181818,0.05986296728191576
Drain_1_110_106_CS002,Drain_1_110_106,2.0,5.0,1016.0123339395996,975.59013284832,110.37804478546371,110.3181818181818,0.05986296728191576
Drain_1_110_106_CS002,Drain_1_110_106,2.0,5.5,1016.0123339395996,975.59013284832,110.37804478546371,110.3181818181818,0.05986296728191576
Drain_1_110_106_CS002,Drain_1_110_106,2.0,6.0,1016.0123339395996,975.59013284832,110.37804478546371,110.3181818181818,0.05986296728191576
Drain_1_110_106_CS002,Drain_1_110_106,2.0,6.5,1016.0123339395996,975.59013284832,110.37804478546371,110.3181818181818,0.05986296728191576
Drain_1_110_106_CS002,Drain_1_110_106,2.0,7.0,1016.0123339395996,975.59013284832,110.37804478546371,110.3181818181818,0.05986296728191576
Drain_1_110_106_CS002,Drain_1_110_106,2.0,7.5,1016.0123339395996,975.59013284832,110.37804478546371,110.3181818181818,0.05986296728191576
Drain_1_110_106_CS002,Drain_1_110_106,2.0,8.0,1016.0123339395996,975.59013284832,110.37804478546371,110.3181818181818,0.05986296728191576
Drain_1_110_106_CS002,Drain_1_110_106,2.0,8.5,1016.0123339395996,975.59013284832,110.37804478546371,110.3181818181818,0.05986296728191576
Drain_1_110_106_CS002,Drain_1_110_106,2.0,9.0,1016.0123339395996,975.59013284832,110.37804478546371,110.3181818181818,0.05986296728191576
Drain_1_110_106_CS002,Drain_1_110_106,2.0,9.5,1016.0123339395996,975.59013284832,110.37804478546371,110.3181818181818,0.05986296728191576
Drain_1_110_106_CS002,Drain_1_110_106,2.0,10.0,1016.0123339395996,975.59013284832,110.37804478546371,110.3181818181818,0.05986296728191576
Drain_1_110_106_CS004,Drain_1_110_106,4.0,-10.0,1014.805536688642,976.555570649086,110.4046205886995,110.13636363636364,0.2682569523358609
Drain_1_110_106_CS004,Drain_1_110_106,4.0,-9.5,1014.805536688642,976.555570649086,110.4046205886995,110.13636363636364,0.2682569523358609
Drain_1_110_106_CS004,Drain_1_110_106,4.0,-9.0,1014.805536688642,976.555570649086,110.4046205886995,110.13636363636364,0.2682569523358609
Drain_1_110_106_CS004,Drain_1_110_106,4.0,-8.5,1014.805536688642,976.555570649086,110.4046205886995,110.13636363636364,0.2682569523358609
Drain_1_110_106_CS004,Drain_1_110_106,4.0,-8.0,1014.805536688642,976.555570649086,110.4046205886995,110.13636363636364,0.2682569523358609
Drain_1_110_106_CS004,Drain_1_110_106,4.0,-7.5,1014.805536688642,976.555570649086,110.4046205886995,110.13636363636364,0.2682569523358609
Drain_1_110_106_CS004,Drain_1_110_106,4.0,-7.0,1014.805536688642,976.555570649086,110.4046205886995,110.13636363636364,0.2682569523358609
Drain_1_110_106_CS004,Drain_1_110_106,4.0,-6.5,1014.805536688642,976.555570649086,110.4046205886995,110.13636363636364,0.2682569523358609
Drain_1_110_106_CS004,Drain_1_110_106,4.0,-6.0,1014.805536688642,976.555570649086,110.4046205886995,110.13636363636364,0.2682569523358609
Drain_1_110_106_CS004,Drain_1_110_106,4.0,-5.5,1014.805536688642,976.555570649086,110.4046205886995,110.13636363636364,0.2682569523358609
Drain_1_110_106_CS004,Drain_1_110_106,4.0,-5.0,1014.805536688642,976.555570649086,110.4046205886995,110.13636363636364,0.2682569523358609
Drain_1_110_106_CS004,Drain_1_110_106,4.0,-4.5,1014.805536688642,976.555570649086,110.4046205886995,110.13636363636364,0.2682569523358609
Drain_1_110_106_CS004,Drain_1_110_106,4.0,-4.0,1014.805536688642,976.555570649086,110.4046205886995,110.13636363636364,0.2682569523358609
Drain_1_110_106_CS004,Drain_1_110_106,4.0,-3.5,1014.805536688642,976.555570649086,110.4046205886995,110.13636363636364,0.2682569523358609
Drain_1_110_106_CS004,Drain_1_110_106,4.0,-3.0,1014.805536688642,976.555570649086,110.4046205886995,110.13636363636364,0.2682569523358609
Drain_1_110_106_CS004,Drain_1_110_106,4.0,-2.5,1014.805536688642,976.555570649086,110.4046205886995,110.13636363636364,0.2682569523358609
Drain_1_110_106_CS004,Drain_1_110_106,4.0,-2.0,1014.805536688642,976.555570649086,110.4046205886995,110.13636363636364,0.2682569523358609
Drain_1_110_106_CS004,Drain_1_110_106,4.0,-1.5,1014.805536688642,976.555570649086,110.4046205886995,110.13636363636364,0.2682569523358609
Drain_1_110_106_CS004,Drain_1_110_106,4.0,-1.0,1014.805536688642,976.555570649086,110.4046205886995,110.13636363636364,0.2682569523358609
Drain_1_110_106_CS004,Drain_1_110_106,4.0,-0.5,1014.805536688642,976.555570649086,110.4046205886995,110.13636363636364,0.2682569523358609
Drain_1_110_106_CS004,Drain_1_110_106,4.0,0.0,1014.805536688642,976.555570649086,110.4046205886995,110.13636363636364,0.2682569523358609
Drain_1_110_106_CS004,Drain_1_110_106,4.0,0.5,1014.805536688642,976.555570649086,110.4046205886995,110.13636363636364,0.2682569523358609
Drain_1_110_106_CS004,Drain_1_110_106,4.0,1.0,1014.805536688642,976.555570649086,110.4046205886995,110.13636363636364,0.2682569523358609
Drain_1_110_106_CS004,Drain_1_110_106,4.0,1.5,1014.805536688642,976.555570649086,110.4046205886995,110.13636363636364,0.2682569523358609
Drain_1_110_106_CS004,Drain_1_110_106,4.0,2.0,1014.805536688642,976.555570649086,110.4046205886995,110.13636363636364,0.2682569523358609
Drain_1_110_106_CS004,Drain_1_110_106,4.0,2.5,1014.805536688642,976.555570649086,110.4046205886995,110.13636363636364,0.2682569523358609
Drain_1_110_106_CS004,Drain_1_110_106,4.0,3.0,1014.805536688642,976.555570649086,110.4046205886995,110.13636363636364,0.2682569523358609
Drain_1_110_106_CS004,Drain_1_110_106,4.0,3.5,1014.805536688642,976.555570649086,110.4046205886995,110.13636363636364,0.2682569523358609
Drain_1_110_106_CS004,Drain_1_110_106,4.0,4.0,1014.805536688642,976.555570649086,110.4046205886995,110.13636363636364,0.2682569523358609
Drain_1_110_106_CS004,Drain_1_110_106,4.0,4.5,1014.805536688642,976.555570649086,110.4046205886995,110.13636363636364,0.2682569523358609
Drain_1_110_106_CS004,Drain_1_110_106,4.0,5.0,1014.805536688642,976.555570649086,110.4046205886995,110.13636363636364,0.2682569523358609
Drain_1_110_106_CS004,Drain_1_110_106,4.0,5.5,1014.805536688642,976.555570649086,110.4046205886995,110.13636363636364,0.2682569523358609
Drain_1_110_106_CS004,Drain_1_110_106,4.0,6.0,1014.805536688642,976.555570649086,110.4046205886995,110.13636363636364,0.2682569523358609
Drain_1_110_106_CS004,Drain_1_110_106,4.0,6.5,1014.805536688642,976.555570649086,110.4046205886995,110.13636363636364,0.2682569523358609
Drain_1_110_106_CS004,Drain_1_110_106,4.0,7.0,1014.805536688642,976.555570649086,110.4046205886995,110.13636363636364,0.2682569523358609
Drain_1_110_106_CS004,Drain_1_110_106,4.0,7.5,1014.805536688642,976.555570649086,110.4046205886995,110.13636363636364,0.2682569523358609
Drain_1_110_106_CS004,Drain_1_110_106,4.0,8.0,1014.805536688642,976.555570649086,110.4046205886995,110.13636363636364,0.2682569523358609
Drain_1_110_106_CS004,Drain_1_110_106,4.0,8.5,1014.805536688642,976.555570649086,110.4046205886995,110.13636363636364,0.2682569523358609
Drain_1_110_106_CS004,Drain_1_110_106,4.0,9.0,1014.805536688642,976.555570649086,110.4046205886995,110.13636363636364,0.2682569523358609
Drain_1_110_106_CS004,Drain_1_110_106,4.0,9.5,1014.805536688642,976.555570649086,110.4046205886995,110.13636363636364,0.2682569523358609
Drain_1_110_106_CS004,Drain_1_110_106,4.0,10.0,1014.805536688642,976.555570649086,110.4046205886995,110.13636363636364,0.2682569523358609
Drain_1_110_106_CS006,Drain_1_110_106,6.0,-10.0,1013.3147871433418,977.7481702853264,109.88894405308211,109.95454545454544,-0.06560140146332571
Drain_1_110_106_CS006,Drain_1_110_106,6.0,-9.5,1013.3147871433418,977.7481702853264,109.88894405308211,109.95454545454544,-0.06560140146332571
Drain_1_110_106_CS006,Drain_1_110_106,6.0,-9.0,1013.3147871433418,977.7481702853264,109.88894405308211,109.95454545454544,-0.06560140146332571
Drain_1_110_106_CS006,Drain_1_110_106,6.0,-8.5,1013.3147871433418,977.7481702853264,109.88894405308211,109.95454545454544,-0.06560140146332571
Drain_1_110_106_CS006,Drain_1_110_106,6.0,-8.0,1013.3147871433418,977.7481702853264,109.88894405308211,109.95454545454544,-0.06560140146332571
Drain_1_110_106_CS006,Drain_1_110_106,6.0,-7.5,1013.3147871433418,977.7481702853264,109.88894405308211,109.95454545454544,-0.06560140146332571
Drain_1_110_106_CS006,Drain_1_110_106,6.0,-7.0,1013.3147871433418,977.7481702853264,109.88894405308211,109.95454545454544,-0.06560140146332571
Drain_1_110_106_CS006,Drain_1_110_106,6.0,-6.5,1013.3147871433418,977.7481702853264,109.88894405308211,109.95454545454544,-0.06560140146332571
Drain_1_110_106_CS006,Drain_1_110_106,6.0,-6.0,1013.3147871433418,977.7481702853264,109.88894405308211,109.95454545454544,-0.06560140146332571
Drain_1_110_106_CS006,Drain_1_110_106,6.0,-5.5,1013.3147871433418,977.7481702853264,109.88894405308211,109.95454545454544,-0.06560140146332571
Drain_1_110_106_CS006,Drain_1_110_106,6.0,-5.0,1013.3147871433418,977.7481702853264,109.88894405308211,109.95454545454544,-0.06560140146332571
Drain_1_110_106_CS006,Drain_1_110_106,6.0,-4.5,1013.3147871433418,977.7481702853264,109.88894405308211,109.95454545454544,-0.06560140146332571
Drain_1_110_106_CS006,Drain_1_110_106,6.0,-4.0,1013.3147871433418,977.7481702853264,109.88894405308211,109.95454545454544,-0.06560140146332571
Drain_1_110_106_CS006,Drain_1_110_106,6.0,-3.5,1013.3147871433418,977.7481702853264,109.88894405308211,109.95454545454544,-0.06560140146332571
Drain_1_110_106_CS006,Drain_1_110_106,6.0,-3.0,1013.3147871433418,977.7481702853264,109.88894405308211,109.95454545454544,-0.06560140146332571
Drain_1_110_106_CS006,Drain_1_110_106,6.0,-2.5,1013.3147871433418,977.7481702853264,109.88894405308211,109.95454545454544,-0.06560140146332571
Drain_1_110_106_CS006,Drain_1_110_106,6.0,-2.0,1013.3147871433418,977.7481702853264,109.88894405308211,109.95454545454544,-0.06560140146332571
Drain_1_110_106_CS006,Drain_1_110_106,6.0,-1.5,1013.3147871433418,977.7481702853264,109.88894405308211,109.95454545454544,-0.06560140146332571
Drain_1_110_106_CS006,Drain_1_110_106,6.0,-1.0,1013.3147871433418,977.7481702853264,109.88894405308211,109.95454545454544,-0.06560140146332571
Drain_1_110_106_CS006,Drain_1_110_106,6.0,-0.5,1013.3147871433418,977.7481702853264,109.88894405308211,109.95454545454544,-0.06560140146332571
Drain_1_110_106_CS006,Drain_1_110_106,6.0,0.0,1013.3147871433418,977.7481702853264,109.88894405308211,109.95454545454544,-0.06560140146332571
Drain_1_110_106_CS006,Drain_1_110_106,6.0,0.5,1013.3147871433418,977.7481702853264,109.88894405308211,109.95454545454544,-0.06560140146332571
Drain_1_110_106_CS006,Drain_1_110_106,6.0,1.0,1013.3147871433418,977.7481702853264,109.88894405308211,109.95454545454544,-0.06560140146332571
Drain_1_110_106_CS006,Drain_1_110_106,6.0,1.5,1013.3147871433418,977.7481702853264,109.88894405308211,109.95454545454544,-0.06560140146332571
Drain_1_110_106_CS006,Drain_1_110_106,6.0,2.0,1013.3147871433418,977.7481702853264,109.88894405308211,109.95454545454544,-0.06560140146332571
Drain_1_110_106_CS006,Drain_1_110_106,6.0,2.5,1013.3147871433418,977.7481702853264,109.88894405308211,109.95454545454544,-0.06560140146332571
Drain_1_110_106_CS006,Drain_1_110_106,6.0,3.0,1013.3147871433418,977.7481702853264,109.88894405308211,109.95454545454544,-0.06560140146332571
Drain_1_110_106_CS006,Drain_1_110_106,6.0,3.5,1013.3147871433418,977.7481702853264,109.88894405308211,109.95454545454544,-0.06560140146332571
Drain_1_110_106_CS006,Drain_1_110_106,6.0,4.0,1013.3147871433418,977.7481702853264,109.88894405308211,109.95454545454544,-0.06560140146332571
Drain_1_110_106_CS006,Drain_1_110_106,6.0,4.5,1013.3147871433418,977.7481702853264,109.88894405308211,109.95454545454544,-0.06560140146332571
Drain_1_110_106_CS006,Drain_1_110_106,6.0,5.0,1013.3147871433418,977.7481702853264,109.88894405308211,109.95454545454544,-0.06560140146332571
Drain_1_110_106_CS006,Drain_1_110_106,6.0,5.5,1013.3147871433418,977.7481702853264,109.88894405308211,109.95454545454544,-0.06560140146332571
Drain_1_110_106_CS006,Drain_1_110_106,6.0,6.0,1013.3147871433418,977.7481702853264,109.88894405308211,109.95454545454544,-0.06560140146332571
Drain_1_110_106_CS006,Drain_1_110_106,6.0,6.5,1013.3147871433418,977.7481702853264,109.88894405308211,109.95454545454544,-0.06560140146332571
Drain_1_110_106_CS006,Drain_1_110_106,6.0,7.0,1013.3147871433418,977.7481702853264,109.88894405308211,109.95454545454544,-0.06560140146332571
Drain_1_110_106_CS006,Drain_1_110_106,6.0,7.5,1013.3147871433418,977.7481702853264,109.88894405308211,109.95454545454544,-0.06560140146332571
Drain_1_110_106_CS006,Drain_1_110_106,6.0,8.0,1013.3147871433418,977.7481702853264,109.88894405308211,109.95454545454544,-0.06560140146332571
Drain_1_110_106_CS006,Drain_1_110_106,6.0,8.5,1013.3147871433418,977.7481702853264,109.88894405308211,109.95454545454544,-0.06560140146332571
Drain_1_110_106_CS006,Drain_1_110_106,6.0,9.0,1013.3147871433418,977.7481702853264,109.88894405308211,109.95454545454544,-0.06560140146332571
Drain_1_110_106_CS006,Drain_1_110_106,6.0,9.5,1013.3147871433418,977.7481702853264,109.88894405308211,109.95454545454544,-0.06560140146332571
Drain_1_110_106_CS006,Drain_1_110_106,6.0,10.0,1013.3147871433418,977.7481702853264,109.88894405308211,109.95454545454544,-0.06560140146332571
Drain_1_110_106_CS008,Drain_1_110_106,8.0,-10.0,1011.7521480252962,978.996327506872,109.2027772544695,109.77272727272728,-0.569950018257785
Drain_1_110_106_CS008,Drain_1_110_106,8.0,-9.5,1011.7521480252962,978.996327506872,109.2027772544695,109.77272727272728,-0.569950018257785
Drain_1_110_106_CS008,Drain_1_110_106,8.0,-9.0,1011.7521480252962,978.996327506872,109.2027772544695,109.77272727272728,-0.569950018257785
Drain_1_110_106_CS008,Drain_1_110_106,8.0,-8.5,1011.7521480252962,978.996327506872,109.2027772544695,109.77272727272728,-0.569950018257785
Drain_1_110_106_CS008,Drain_1_110_106,8.0,-8.0,1011.7521480252962,978.996327506872,109.2027772544695,109.77272727272728,-0.569950018257785
Drain_1_110_106_CS008,Drain_1_110_106,8.0,-7.5,1011.7521480252962,978.996327506872,109.2027772544695,109.77272727272728,-0.569950018257785
Drain_1_110_106_CS008,Drain_1_110_106,8.0,-7.0,1011.7521480252962,978.996327506872,109.2027772544695,109.77272727272728,-0.569950018257785
Drain_1_110_106_CS008,Drain_1_110_106,8.0,-6.5,1011.7521480252962,978.996327506872,109.2027772544695,109.77272727272728,-0.569950018257785
Drain_1_110_106_CS008,Drain_1_110_106,8.0,-6.0,1011.7521480252962,978.996327506872,109.2027772544695,109.77272727272728,-0.569950018257785
Drain_1_110_106_CS008,Drain_1_110_106,8.0,-5.5,1011.7521480252962,978.996327506872,109.2027772544695,109.77272727272728,-0.569950018257785
Drain_1_110_106_CS008,Drain_1_110_106,8.0,-5.0,1011.7521480252962,978.996327506872,109.2027772544695,109.77272727272728,-0.569950018257785
Drain_1_110_106_CS008,Drain_1_110_106,8.0,-4.5,1011.7521480252962,978.996327506872,109.2027772544695,109.77272727272728,-0.569950018257785
Drain_1_110_106_CS008,Drain_1_110_106,8.0,-4.0,1011.7521480252962,978.996327506872,109.2027772544695,109.77272727272728,-0.569950018257785
Drain_1_110_106_CS008,Drain_1_110_106,8.0,-3.5,1011.7521480252962,978.996327506872,109.2027772544695,109.77272727272728,-0.569950018257785
Drain_1_110_106_CS008,Drain_1_110_106,8.0,-3.0,1011.7521480252962,978.996327506872,109.2027772544695,109.77272727272728,-0.569950018257785
Drain_1_110_106_CS008,Drain_1_110_106,8.0,-2.5,1011.7521480252962,978.996327506872,109.2027772544695,109.77272727272728,-0.569950018257785
Drain_1_110_106_CS008,Drain_1_110_106,8.0,-2.0,1011.7521480252962,978.996327506872,109.2027772544695,109.77272727272728,-0.569950018257785
Drain_1_110_106_CS008,Drain_1_110_106,8.0,-1.5,1011.7521480252962,978.996327506872,109.2027772544695,109.77272727272728,-0.569950018257785
Drain_1_110_106_CS008,Drain_1_110_106,8.0,-1.0,1011.7521480252962,978.996327506872,109.2027772544695,109.77272727272728,-0.569950018257785
Drain_1_110_106_CS008,Drain_1_110_106,8.0,-0.5,1011.7521480252962,978.996327506872,109.2027772544695,109.77272727272728,-0.569950018257785
Drain_1_110_106_CS008,Drain_1_110_106,8.0,0.0,1011.7521480252962,978.996327506872,109.2027772544695,109.77272727272728,-0.569950018257785
Drain_1_110_106_CS008,Drain_1_110_106,8.0,0.5,1011.7521480252962,978.996327506872,109.2027772544695,109.77272727272728,-0.569950018257785
Drain_1_110_106_CS008,Drain_1_110_106,8.0,1.0,1011.7521480252962,978.996327506872,109.2027772544695,109.77272727272728,-0.569950018257785
Drain_1_110_106_CS008,Drain_1_110_106,8.0,1.5,1011.7521480252962,978.996327506872,109.2027772544695,109.77272727272728,-0.569950018257785
Drain_1_110_106_CS008,Drain_1_110_106,8.0,2.0,1011.7521480252962,978.996327506872,109.2027772544695,109.77272727272728,-0.569950018257785
Drain_1_110_106_CS008,Drain_1_110_106,8.0,2.5,1011.7521480252962,978.996327506872,109.2027772544695,109.77272727272728,-0.569950018257785
Drain_1_110_106_CS008,Drain_1_110_106,8.0,3.0,1011.7521480252962,978.996327506872,109.2027772544695,109.77272727272728,-0.569950018257785
Drain_1_110_106_CS008,Drain_1_110_106,8.0,3.5,1011.7521480252962,978.996327506872,109.2027772544695,109.77272727272728,-0.569950018257785
Drain_1_110_106_CS008,Drain_1_110_106,8.0,4.0,1011.7521480252962,978.996327506872,109.2027772544695,109.77272727272728,-0.569950018257785
Drain_1_110_106_CS008,Drain_1_110_106,8.0,4.5,1011.7521480252962,978.996327506872,109.2027772544695,109.77272727272728,-0.569950018257785
